"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N","HasSafetyRec","ReportType","OriginalPublishDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","ProbableCause","EventID","Latitude","Longitude","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","DocketUrl","DocketPublishDate",
"DCA21FA174","ACC","103407","2021-07-02T04:00:00Z","Honolulu","Hawaii","United States","","N810TA","FALSE","DirectorBrief","2023-06-15T04:00:00Z","Serious","0","1","1","The flight crewmembers’ misidentification of the damaged engine (after leveling off the airplane and reducing thrust) and their use of only the damaged engine for thrust during the remainder of the flight, resulting in an unintentional descent and forced ditching in the Pacific Ocean. Contributing to the accident were the flight crew’s ineffective crew resource management, high workload, and stress.","","21.1639","-158.01313","BOEING","737-275C","AIR","PHNL","HNL","FALSE","2","NSCH","","121","Destroyed","VMC","RHOADES AVIATION INC","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=103407","12/19/2022 10:00:00 PM",
"DCA21WA173","INC","103404","2021-06-28T17:20:00Z","Caracas","","Venezuela","","YV-3158","FALSE","None","","","0","0","0","","","10.603117","-66.990585","BOEING","737","AIR","","","FALSE","","","","129","None","","","N/A","FALSE","","",
"ENG21WA029","INC","103427","2021-06-27T16:12:00Z","Ciudad de México","","Mexico","","N875AM","FALSE","None","","","0","0","0","","","19.436299","-99.133045","BOEING","737","AIR","","","FALSE","","","","NUSC","Unknown","","","N/A","FALSE","","",
"DCA21WA165","INC","103364","2021-06-21T11:00:00Z","Sydney","","Australia","","VH-ZNH","FALSE","None","","","0","0","0","","","-33.946098","151.177002","BOEING","787-9","AIR","","","FALSE","","SCHD","","129","None","","Quantas","N/A","FALSE","","",
"ENG21WA028","ACC","103415","2021-06-18T06:51:00Z","London","","United Kingdom","","G-ZBJB","FALSE","None","","Minor","0","0","2","","","0","0","BOEING","787","AIR","","London Heathrow","FALSE","2","SCHD","","129","Minor","","British Airways","N/A","FALSE","","",
"DCA21WA159","ACC","103335","2021-06-16T04:00:00Z","Derbyshire","","United Kingdom","","EC-MIE","FALSE","None","","None","0","0","0","","","0","0","BOEING","737","AIR","","","FALSE","","","","NUSC","Unknown","","","N/A","FALSE","","",
"CEN21LA264","ACC","103259","2021-06-13T13:30:00Z","Elwood","Nebraska","United States","","N777JG","FALSE","DirectorBrief","2023-06-08T04:00:00Z","None","0","0","0","The failure of the engine master rod, resulting in a total loss of engine power and a forced landing.","","40.70839","-99.83443","BOEING","B75N1","AIR","2NE0","Johnson Lake","FALSE","1","NSCH","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=103259","6/8/2023 5:00:00 PM",
"DCA21WA154","INC","103330","2021-06-11T04:00:00Z","London","","United Kingdom","","G-YMMR","FALSE","None","","","0","0","0","","","0","0","BOEING","777","AIR","","","FALSE","","","","NUSC","None","","British Airways","N/A","FALSE","","",
"OPS21LA003","INC","103275","2021-06-10T17:45:00Z","San Diego","California","United States","","N8674B, N197SY","FALSE","DirectorBrief","2023-09-07T04:00:00Z","None","0","0","0","The blocked go-around radio instruction from the air traffic control tower to the arrival aircraft which resulted in the arrival aircraft continuing the landing approach. This led to a loss of separation between the landing aircraft and the aircraft awaiting departure on the runway. Contributing to the loss of separation was the controller’s distraction communicating with a helicopter transitioning the airspace.","","32.730364","-117.1764","BOEING, EMBRAER S A","737-8H4, ERJ 170-200 LR","AIR,AIR","SAN","SAN DIEGO INTL","FALSE,FALSE","2,2","SCHD",",","121,121","None,None","VMC","SOUTHWEST AIRLINES CO,SKYWEST AIRLINES INC","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=103275","9/7/2023 11:00:00 PM",
"DCA21WA152","ACC","103256","2021-06-07T09:30:00Z","Kolkata","","India","","VT-TGE","FALSE","None","","Serious","0","2","1","","","0","0","BOEING","737","AIR","","","FALSE","","","","129","None","","Tata SIA Airlines","N/A","FALSE","","",
"DCA21LA137","ACC","103164","2021-05-28T12:40:00Z","Dallas/Fort Worth International Airport","Texas","United States","","N834NN","FALSE","DirectorBrief","2022-02-21T05:00:00Z","None","0","0","0","The captain’s decision to adjust his flight instruments while taxiing the airplane.","","32.897011","-97.043173","BOEING","737-823","AIR","DFW","Dallas Fort Worth International Airport","FALSE","2","SCHD","","121","Substantial","VMC","AMERICAN AIRLINES INC","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=103164","1/6/2022 5:00:00 AM",
"DCA21WA142","INC","103204","2021-05-28T11:35:00Z","Barcelona","","Spain","","PH-BXF, EC-MNG","FALSE","None","","","0","0","0","","","0","0","BOEING, TECNAM","737, P2006T","AIR,AIR","","","FALSE,FALSE",",","SCHD",",INST","NUSC,NUSN","None,None","","KLM,European Aviation School of Barcelona","N/A","FALSE","","",
"DCA21WA143","ACC","103206","2021-05-28T08:08:00Z","Yesan","","Republic Of Korea","","HL7528","FALSE","None","","Serious","0","1","0","","","0","0","BOEING","767","AIR","","","FALSE","","SCHD","","NUSC","None","","Asiana Airlines Co LTD","N/A","FALSE","","",
"ENG21WA027","INC","103198","2021-05-27T11:23:00Z","Beograd","","Serbia","","OO-JAO","FALSE","None","","","0","0","0","","","44.822264","20.292242","BOEING","737","AIR","BEG","Nikola Tesla","FALSE","","SCHD","","129","Minor","","TUI Airlines Belgium n.v.","N/A","FALSE","","",
"WPR21LA208","ACC","103156","2021-05-26T14:30:00Z","Hollister","California","United States","","N75016","FALSE","DirectorBrief","2022-12-07T05:00:00Z","Minor","0","0","2","The improper installation of a relief valve spring that was shorter than the standard spring length, which slowed the response of the propeller governor to change the pitch of the blades during climbout, resulting in a partial loss of power.","","36.955489","-121.46791","BOEING","A75N1(PT17)","AIR","1C9","Frazier Lake Airpark","FALSE","1","","PERS","091","Substantial","VMC","ONE SLIM RABBIT LLC","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=103156","11/16/2022 12:00:00 PM",
"WPR21LA205","ACC","103148","2021-05-22T19:18:00Z","Ventura","California","United States","","N87WF","FALSE","DirectorBrief","2021-09-20T04:00:00Z","None","0","0","0","The partial loss of engine power, during cruise flight, due to the formation of carburetor ice, which resulted in a forced landing to an open field where the airplane nosed over.","","34.283529","-119.31248","BOEING","A75N1(PT17)","AIR","NA","","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=103148","8/20/2021 8:30:00 PM",
"DCA21LA133","ACC","103134","2021-05-21T12:30:00Z","Chicago","Illinois","United States","","N289CT, N8686A","FALSE","DirectorBrief","2022-01-06T05:00:00Z","None","0","0","0","the failure of the flight crew of N8686A to provide sufficient clearance while taxiing past N289CT, which was stopped.","","41.785","-87.752","BOEING, BOEING","737-7H4, 737-8H4","AIR,AIR","KMDW","Midway","FALSE,FALSE","2,2","SCHD",",","121,121","Substantial,Minor","VMC","SOUTHWEST AIRLINES CO,SOUTHWEST AIRLINES CO","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=103134","1/6/2022 5:00:00 AM",
"DCA21WA146","INC","103209","2021-05-20T11:45:00Z","Perth","","Australia","","VH-VXQ","FALSE","None","","","0","0","0","","","0","0","BOEING","737","AIR","","","FALSE","","SCHD","","NUSC","Substantial","","Qantas","N/A","FALSE","","",
"ENG21WA026","INC","103121","2021-05-13T09:20:00Z","Dubai","","United Arab Emirates","","G-JMCL","FALSE","None","","","0","0","0","","","0","0","BOEING","737","AIR","","","FALSE","2","","","121","None","","","N/A","FALSE","","",
"DCA21WA136","INC","103161","2021-05-11T04:00:00Z","Cayo Coco","","Cuba","","VQ-BJA","FALSE","None","","None","0","0","0","","","22.461","-78.3284","BOEING","777","AIR","","","FALSE","","","","NUSC","Minor","","Nordwind","N/A","FALSE","","",
"CEN21LA202","ACC","102987","2021-04-26T13:46:00Z","Denver","Colorado","United States","","N56760","FALSE","DirectorBrief","2021-07-16T04:00:00Z","None","0","0","0","The pilot’s failure to maintain directional control during the landing roll with variable and gusty wind conditions.","","39.57011","-104.8492","BOEING","A75","AIR","A75","Centennial Airport","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=102987","7/8/2021 4:00:00 AM",
"DCA21WA139","INC","103174","2021-04-24T16:30:00Z","Rotterdam","","Netherlands","","PH-XRX","FALSE","None","","None","0","0","0","","","51.956902","4.43722","BOEING","737","AIR","","Rotterdam The Hague Airport","FALSE","","","","129","None","","","N/A","FALSE","","",
"DCA21WA123","INC","103013","2021-04-13T02:11:00Z","Mexico City,","","Mexico","","FG-ZNC","FALSE","None","","","0","0","0","","","19.4363","-99.072098","BOEING","777","AIR","MMMX","Licenciado Benito Juarez International Airport","FALSE","","","","121","None","","Air France","N/A","FALSE","","",
"DCA21WA117","INC","102885","2021-04-02T11:30:00Z","Valletta","","Malta","","9H-QCJ","FALSE","None","","","0","0","0","","","35.857498","14.4775","BOEING","737","AIR","LMML","Malta International Airport","FALSE","","","","129","Unknown","","Malta Air","N/A","FALSE","","",
"ENG21WA020","INC","102842","2021-03-27T03:15:00Z","Jakarta","","Indonesia","","PK-YSC","FALSE","None","","None","0","0","0","","","0","0","BOEING","737","AIR","","","FALSE","","","","129","Minor","","Trigana Air Service","N/A","FALSE","","",
"DCA21WA107","INC","102823","2021-03-24T22:43:00Z","San Salvador","","El Salvador","","N464UP","FALSE","None","","","0","0","0","","","0","0","BOEING","757-24APF","AIR","","","FALSE","2","","","121","None","","UPS","N/A","FALSE","","",
"ENG21WA019","INC","102832","2021-03-22T01:50:00Z","Dubai","","United Arab Emirates","","LX-VCD","FALSE","None","","","0","0","0","","","0","0","BOEING","747","AIR","OMDW","Dubai Al Maktoum Airport","FALSE","","SCHD","","129","Minor","","CargoLux","N/A","FALSE","","",
"DCA21WA099","ACC","102796","2021-03-20T22:17:00Z","Jakarta","","Indonesia","","PK-YSF","FALSE","None","","None","0","0","0","","","0","0","BOEING","737","AIR","","","FALSE","","","","NUSC","Destroyed","","Trigana Air Service","N/A","FALSE","","",
"DCA21WA100","INC","102814","2021-03-16T14:45:00Z","Tijuana","","Mexico","","XA-AMM","FALSE","None","","","0","0","0","","","0","0","BOEING","737","AIR","","","FALSE","","","","NUSC","None","","Aerovias de México S.A. de C.V.","N/A","FALSE","","",
"DCA21WA097","INC","102782","2021-03-15T15:55:00Z","Mexico City","","Mexico","","B-LJE","FALSE","None","","","0","0","0","","","0","0","BOEING","747","AIR","","","FALSE","","","","NUSC","None","","","N/A","FALSE","","",
"DCA21LA095","ACC","102768","2021-03-15T15:00:00Z","Fort Worth","Texas","United States","","N789AN","FALSE","DirectorBrief","2022-01-06T05:00:00Z","Serious","0","1","0","an encounter with clear air turbulence during approach","","32.8998","-96.9403","BOEING","777-223","AIR","KDFW","Dallas Fort Worth International","FALSE","2","SCHD","","121","None","VMC","American Airlines, Inc","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=102768","1/6/2022 5:00:00 AM",
"DCA21WA090","INC","102707","2021-02-27T01:35:00Z","Panama City","","Panama","","N542LA","FALSE","None","","None","0","0","0","","","0","0","BOEING","767-316","AIR","","","FALSE","2","NSCH","","NUSC","None","","Latam Cargo (UC)","N/A","FALSE","","",
"ENG21WA015","INC","102657","2021-02-20T16:13:00Z","Maastricht, Netherlands","","Netherlands","","VQ-BWT","FALSE","None","","","0","0","0","","","0","0","BOEING","747","AIR","EHBK","","FALSE","","","","NUSC","Minor","","Aquiline International Corporation","N/A","FALSE","","",
"DCA21FA085","INC","102652","2021-02-20T14:09:00Z","Broomfield","Colorado","United States","","N772UA","FALSE","DirectorBrief","2023-09-07T04:00:00Z","None","0","0","0","The fatigue failure of the right engine fan blade. Contributing to the fan blade failure was the inadequate inspection of the blades, which failed to identify low-level indications of cracking, and the insufficient frequency of the manufacturer’s inspection intervals, which permitted the low-level crack indications to propagate undetected and ultimately resulted in the fatigue failure. Contributing to the severity of the engine damage following the fan blade failure was the design and testing of the engine inlet, which failed to ensure that the inlet could adequately dissipate the energy of, and therefore limit further damage from, an in-flight fan blade out event. Contributing to the severity of the engine fire was the failure of the “K” flange following the fan blade out, which allowed hot ignition gases to enter the nacelle and imparted damage to several components that fed flammable fluids to the nacelle, which allowed the fire to propagate past the undercowl area and into the thrust reversers, where it could not be extinguished.","","39.929179","-104.96439","BOEING","777-222","AIR","","","FALSE","2","SCHD","","121","Minor","VMC","United Airlines","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=102652","8/29/2023 4:00:00 PM",
"DCA21WA086","ACC","102654","2021-02-20T12:23:00Z","Vijayawada","","India","","VT-GHE","FALSE","None","","None","0","0","0","","","0","0","BOEING","737","AIR","","","FALSE","","","","NUSC","Substantial","","","N/A","FALSE","","",
"DCA21WA087","INC","102666","2021-02-13T06:48:00Z","Leipzig","","Germany","","G-DHKZ","FALSE","None","","","0","0","0","","","0","0","BOEING","757","AIR","","","FALSE","","NSCH","","129","Minor","","DHL AIR LIMITED","N/A","FALSE","","",
"DCA21WA177","INC","103421","2021-02-07T05:00:00Z","London","","United Kingdom","","G-STBA","FALSE","None","","None","0","0","0","","","0","0","BOEING","777","AIR","","","FALSE","","","","NUSC","None","","British Airways","N/A","FALSE","","",
"ENG21WA017","INC","102739","2021-02-06T09:18:00Z","Kinshasa","","Congo","","9S-AII","FALSE","None","","","0","0","0","","","0","0","BOEING","737","AIR","","","FALSE","","SCHD","","UNK","Minor","","Serve Air","N/A","FALSE","","",
"DCA21WA080","ACC","102587","2021-02-01T05:00:00Z","Narita","","Japan","","JA13KZ","FALSE","None","","None","0","0","0","","","0","0","BOEING","747","AIR","RJAA","Narita International Airport","FALSE","","NSCH","","NUSC","Substantial","","Nippon Cargo Airlines Co., Ltd","N/A","FALSE","","",
"ENG21LA013","INC","102575","2021-01-29T19:49:00Z","Ontario","California","United States","","N363CM","FALSE","DirectorBrief","2021-12-20T05:00:00Z","","0","0","0","The fatigue fracture and liberation of two airfoils from a low pressure turbine stage 5 nozzle segment that impacted and damaged the downstream low pressure stage 5 blades creating an initial imbalance load in the engine’s low pressure turbine rotor sufficient to allow all the low pressure turbine blades to lose radial blade clearance, contact static structure, and to fracture transversely across the airfoil.  The progressive failure of the low pressure rotor caused an increasingly imbalanced load that eventually resulted in the fracture of the oil supply tube that allowed oil to contact hot engine parts and smolder and ignite resulting in the undercowl fire.","","34.055977","-117.60139","BOEING","767-338","AIR","","","FALSE","2","SCHD","","129","Minor","Unknown","MasAir","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=102575","12/13/2021 5:00:00 AM",
"DCA21WA078","INC","102583","2021-01-27T05:00:00Z","Sydney","","Australia","","Vh-XMO","FALSE","None","","None","0","0","0","","","0","0","BOEING","737","AIR","YSSY","Sydney International Airport","FALSE","","SCHD","","NUSC","None","","","N/A","FALSE","","",
"DCA21WA103","INC","102817","2021-01-26T10:30:00Z","Buenos Aires","","Argentina","","LV-HFR","FALSE","None","","","0","0","0","","","0","0","BOEING","737","AIR","","","FALSE","","","","NUSC","None","","FB Lineas Aereas S.A.","N/A","FALSE","","",
"DCA21WA077","INC","102573","2021-01-26T05:00:00Z","Karachi","","Pakistan","","EX-47001","FALSE","None","","None","0","0","0","","","0","0","BOEING","747","AIR","KHI","Karachi International Airport","FALSE","4","NSCH","","NUSC","None","","Aerostan Airlines of Kyrgyz Republic","N/A","FALSE","","",
"DCA21WA075","INC","102562","2021-01-25T13:40:00Z","Durban","","South Africa","","ZS-SJF","FALSE","None","","","0","0","0","","","0","0","BOEING","737","AIR","","","FALSE","","","","NUSC","None","","Mango","N/A","FALSE","","",
"DCA21WA076","INC","102565","2021-01-19T13:50:00Z","Sao Paulo","","Brazil","","PR-GUC, PP-MMS","FALSE","None","","","0","0","0","","","0","0","BOEING, CESSNA","737, 208","AIR,AIR","","","FALSE,FALSE",",","",",","NUSC,PUBU","None,None","",",","N/A","FALSE","","",
"DCA21WA068","ACC","102530","2021-01-19T03:37:00Z","Exeter","","United Kingdom","","G-JMCY","FALSE","None","","","0","0","0","","","0","0","BOEING","737","AIR","","","FALSE","","","","NUSC","Substantial","","West Atlantic","N/A","FALSE","","",
"DCA21WA070","ACC","102548","2021-01-17T09:04:00Z","Dubai","","United Arab Emirates","","A6-HER","FALSE","None","","Serious","0","1","0","","","32.79789","33.78082","BOEING","777","AIR","","","FALSE","","","","NUSC","None","","Emirates Airlines","N/A","FALSE","","",
"DCA21WA066","ACC","102507","2021-01-09T15:40:00Z","Jakarta","","Indonesia","","PK-CLC","FALSE","None","","Fatal","62","0","0","","","-6.12557","106.655998","BOEING","737","AIR","CGK","Soekarno-Hatta International Airport","FALSE","","SCHD","","NUSC","Destroyed","","Sriwijaya Air","N/A","FALSE","","",
"DCA21WA081","INC","102591","2021-01-06T20:20:00Z","Mexico City","","Mexico","","HP-1526CMP","FALSE","None","","None","0","0","0","","","0","0","BOEING","737","AIR","","Mexico City International Airport","FALSE","","SCHD","","NUSC","None","","Campania Panamena de Avicion SA","N/A","FALSE","","",
"DCA21WA071","INC","102549","2021-01-04T01:35:00Z","Mexico City","","Mexico","","N782AM","FALSE","None","","","0","0","0","","","0","0","BOEING","787-8","AIR","","","FALSE","2","","","NUSC","None","","Wells Fargo Trust CO NA","N/A","FALSE","","",
"DCA21WA061","INC","102479","2020-12-30T01:34:00Z","San Jose","","Costa Rica","","N73275","FALSE","None","","None","0","0","0","","","9.99386","-84.208801","BOEING","737-824","AIR","SJO","Juan Santamaria International Airport","FALSE","2","SCHD","","121","Minor","","United Airlines","N/A","FALSE","","",
